timestamp,volume,ticks,status,open,low,high,cost,close
2024-05-30 14:28:00,6.96432264,1717079280000,ok,68680.5,68617.0,68680.5,478080.0,68623.5
2024-05-30 14:29:00,2.69769673,1717079340000,ok,68615.5,68598.0,68651.0,185110.0,68651.0
2024-05-30 14:30:00,3.93893937,1717079400000,ok,68664.5,68654.5,68726.5,270580.0,68726.5
2024-05-30 14:31:00,2.47688092,1717079460000,ok,68739.0,68729.5,68755.5,170270.0,68755.5
2024-05-30 14:32:00,2.82225241,1717079520000,ok,68755.5,68713.0,68755.5,193990.0,68724.0
2024-05-30 14:33:00,2.0398811,1717079580000,ok,68724.0,68659.0,68724.0,140110.0,68689.0
2024-05-30 14:34:00,1.41096519,1717079640000,ok,68689.0,68676.0,68699.0,96910.0,68685.5
2024-05-30 14:35:00,8.27374464,1717079700000,ok,68685.0,68634.0,68686.5,568170.0,68641.5
2024-05-30 14:36:00,1.54567541,1717079760000,ok,68647.0,68614.5,68653.0,106080.0,68653.0
2024-05-30 14:37:00,0.9619404,1717079820000,ok,68653.5,68653.5,68676.0,66050.0,68665.5
2024-05-30 14:38:00,7.05686761,1717079880000,ok,68657.0,68571.0,68657.0,484230.0,68571.0
2024-05-30 14:39:00,7.06739918,1717079940000,ok,68571.0,68526.5,68571.0,484460.0,68526.5
2024-05-30 14:40:00,7.72408077,1717080000000,ok,68520.0,68512.5,68547.0,529240.0,68546.0
2024-05-30 14:41:00,2.99681208,1717080060000,ok,68543.5,68496.5,68552.5,205340.0,68496.5
2024-05-30 14:42:00,2.59431216,1717080120000,ok,68496.5,68471.5,68496.5,177680.0,68471.5
2024-05-30 14:43:00,16.38676015,1717080180000,ok,68469.5,68451.0,68500.0,1122040.0,68456.5
2024-05-30 14:44:00,5.48554796,1717080240000,ok,68461.0,68461.0,68501.5,375710.0,68501.5
2024-05-30 14:45:00,5.75894859,1717080300000,ok,68503.0,68503.0,68570.0,394660.0,68570.0
2024-05-30 14:46:00,13.60022798,1717080360000,ok,68578.0,68438.0,68578.0,932020.0,68438.5
2024-05-30 14:47:00,7.43304747,1717080420000,ok,68439.0,68439.0,68476.5,508930.0,68461.0
2024-05-30 14:48:00,2.32603897,1717080480000,ok,68461.0,68430.0,68466.0,159230.0,68430.0
2024-05-30 14:49:00,7.63127793,1717080540000,ok,68430.0,68395.0,68430.0,522090.0,68419.0
2024-05-30 14:50:00,6.24317729,1717080600000,ok,68419.5,68419.5,68467.5,427360.0,68465.0
2024-05-30 14:51:00,20.52819487,1717080660000,ok,68464.5,68444.5,68488.5,1405540.0,68445.0
2024-05-30 14:52:00,18.10453752,1717080720000,ok,68445.0,68406.5,68445.0,1238730.0,68406.5
2024-05-30 14:53:00,22.72145693,1717080780000,ok,68404.0,68295.5,68404.0,1552570.0,68309.5
2024-05-30 14:54:00,35.04496053,1717080840000,ok,68310.0,68268.0,68310.0,2393410.0,68276.5
2024-05-30 14:55:00,5.83976338,1717080900000,ok,68276.0,68250.0,68308.5,398720.0,68308.5
2024-05-30 14:56:00,17.42751503,1717080960000,ok,68309.0,68309.0,68341.5,1190660.0,68328.0
2024-05-30 14:57:00,14.29642543,1717081020000,ok,68328.0,68297.5,68344.0,976940.0,68340.5
2024-05-30 14:58:00,9.72261664,1717081080000,ok,68340.5,68340.5,68368.0,664530.0,68344.5
2024-05-30 14:59:00,4.34329195,1717081140000,ok,68345.0,68345.0,68359.0,296880.0,68358.5
2024-05-30 15:00:00,8.07639372,1717081200000,ok,68359.0,68336.5,68395.5,552160.0,68378.5
2024-05-30 15:01:00,5.57915542,1717081260000,ok,68378.5,68316.5,68378.5,381360.0,68352.5
2024-05-30 15:02:00,5.35271034,1717081320000,ok,68352.5,68352.5,68390.5,366040.0,68390.5
2024-05-30 15:03:00,24.92063699,1717081380000,ok,68391.0,68354.5,68430.0,1704470.0,68354.5
2024-05-30 15:04:00,2.0682193,1717081440000,ok,68362.0,68324.5,68364.5,141370.0,68324.5
2024-05-30 15:05:00,27.22455137,1717081500000,ok,68312.5,68171.0,68312.5,1857270.0,68171.5
2024-05-30 15:06:00,4.2409576,1717081560000,ok,68171.5,68171.5,68247.5,289280.0,68203.5
2024-05-30 15:07:00,1.98358972,1717081620000,ok,68194.5,68170.0,68197.5,135240.0,68170.0
2024-05-30 15:08:00,7.15185538,1717081680000,ok,68170.0,68135.5,68191.0,487470.0,68191.0
2024-05-30 15:09:00,49.70683584,1717081740000,ok,68200.0,68179.5,68252.0,3390930.0,68247.5
2024-05-30 15:10:00,20.98842009,1717081800000,ok,68243.5,68199.5,68270.0,1432410.0,68235.0
2024-05-30 15:11:00,5.59966602,1717081860000,ok,68246.5,68234.5,68287.5,382210.0,68267.0
2024-05-30 15:12:00,0.06269696,1717081920000,ok,68273.5,68261.0,68288.0,4280.0,68288.0
2024-05-30 15:13:00,1.40193679,1717081980000,ok,68287.5,68264.5,68288.0,95730.0,68264.5
2024-05-30 15:14:00,0.53727129,1717082040000,ok,68261.0,68260.5,68273.0,36680.0,68260.5
2024-05-30 15:15:00,2.65634488,1717082100000,ok,68260.5,68253.0,68371.0,181480.0,68371.0
2024-05-30 15:16:00,8.66248547,1717082160000,ok,68380.0,68330.0,68409.0,592150.0,68330.0
2024-05-30 15:17:00,3.735206,1717082220000,ok,68330.0,68292.5,68355.0,255200.0,68344.5
2024-05-30 15:18:00,5.00506362,1717082280000,ok,68344.5,68299.5,68344.5,341990.0,68300.0
2024-05-30 15:19:00,1.96864888,1717082340000,ok,68300.0,68300.0,68317.0,134470.0,68317.0
2024-05-30 15:20:00,1.03751978,1717082400000,ok,68320.0,68320.0,68334.0,70890.0,68323.5
2024-05-30 15:21:00,2.85563488,1717082460000,ok,68320.0,68280.5,68320.0,195060.0,68280.5
2024-05-30 15:22:00,0.18894869,1717082520000,ok,68272.5,68272.5,68278.5,12900.0,68272.5
2024-05-30 15:23:00,2.00576961,1717082580000,ok,68286.5,68286.5,68326.0,137030.0,68326.0
2024-05-30 15:24:00,1.11009642,1717082640000,ok,68326.0,68326.0,68340.0,75860.0,68340.0
2024-05-30 15:25:00,0.75995483,1717082700000,ok,68340.0,68328.0,68340.0,51930.0,68328.5
2024-05-30 15:26:00,0.69263043,1717082760000,ok,68328.5,68305.0,68338.5,47320.0,68305.5
2024-05-30 15:27:00,0.4853128,1717082820000,ok,68316.0,68316.0,68331.0,33160.0,68331.0
2024-05-30 15:28:00,0.95500377,1717082880000,ok,68331.0,68331.0,68370.0,65270.0,68370.0
2024-05-30 15:29:00,7.31364672,1717082940000,ok,68370.0,68370.0,68440.0,500380.0,68423.5
2024-05-30 15:30:00,12.66161321,1717083000000,ok,68423.0,68367.0,68430.5,865990.0,68430.5
2024-05-30 15:31:00,6.51103321,1717083060000,ok,68431.0,68431.0,68525.0,445820.0,68525.0
2024-05-30 15:32:00,3.41564979,1717083120000,ok,68529.5,68500.5,68534.0,234030.0,68520.5
2024-05-30 15:33:00,6.99625198,1717083180000,ok,68534.5,68512.0,68559.5,479540.0,68512.0
2024-05-30 15:34:00,2.68545859,1717083240000,ok,68512.5,68491.0,68519.0,183980.0,68495.0
2024-05-30 15:35:00,0.65669149,1717083300000,ok,68497.5,68495.5,68519.5,44990.0,68508.5
2024-05-30 15:36:00,6.74709806,1717083360000,ok,68519.5,68519.5,68543.0,462370.0,68543.0
2024-05-30 15:37:00,10.9439618,1717083420000,ok,68540.5,68442.5,68540.5,749370.0,68476.5
2024-05-30 15:38:00,1.21961283,1717083480000,ok,68466.0,68452.0,68466.0,83500.0,68463.0
2024-05-30 15:39:00,0.38322874,1717083540000,ok,68463.0,68463.0,68471.0,26240.0,68471.0
2024-05-30 15:40:00,0.29464198,1717083600000,ok,68470.5,68470.5,68517.5,20180.0,68517.5
2024-05-30 15:41:00,19.39837528,1717083660000,ok,68531.5,68531.5,68630.0,1330760.0,68575.0
2024-05-30 15:42:00,38.15615975,1717083720000,ok,68575.0,68434.0,68596.5,2614750.0,68434.0
2024-05-30 15:43:00,3.12064912,1717083780000,ok,68434.5,68434.5,68438.0,213570.0,68434.5
2024-05-30 15:44:00,5.77568756,1717083840000,ok,68434.5,68401.0,68434.5,395130.0,68411.0
2024-05-30 15:45:00,22.96514391,1717083900000,ok,68415.5,68415.5,68501.5,1572410.0,68477.0
2024-05-30 15:46:00,1.44893746,1717083960000,ok,68477.0,68477.0,68519.5,99260.0,68513.0
2024-05-30 15:47:00,6.24212722,1717084020000,ok,68510.0,68480.5,68519.5,427590.0,68492.5
2024-05-30 15:48:00,3.32878533,1717084080000,ok,68499.0,68499.0,68524.5,228100.0,68524.5
2024-05-30 15:49:00,4.05759781,1717084140000,ok,68524.5,68524.5,68529.0,278050.0,68529.0
2024-05-30 15:50:00,12.29900167,1717084200000,ok,68529.5,68529.5,68579.5,843010.0,68558.0
2024-05-30 15:51:00,3.77155784,1717084260000,ok,68557.5,68533.5,68579.5,258580.0,68533.5
2024-05-30 15:52:00,2.13638928,1717084320000,ok,68531.5,68520.5,68564.5,146450.0,68559.0
2024-05-30 15:53:00,0.51239955,1717084380000,ok,68554.0,68539.0,68554.0,35120.0,68542.0
2024-05-30 15:54:00,3.16476451,1717084440000,ok,68554.0,68480.0,68559.0,216860.0,68480.0
2024-05-30 15:55:00,2.66203809,1717084500000,ok,68480.5,68480.5,68540.0,182390.0,68540.0
2024-05-30 15:56:00,0.74151988,1717084560000,ok,68545.5,68545.5,68560.0,50830.0,68560.0
2024-05-30 15:57:00,2.20876569,1717084620000,ok,68560.0,68527.0,68569.5,151430.0,68527.0
2024-05-30 15:58:00,0.14946016,1717084680000,ok,68513.5,68502.5,68513.5,10240.0,68502.5
2024-05-30 15:59:00,2.3419878,1717084740000,ok,68515.5,68497.5,68536.0,160480.0,68497.5
2024-05-30 16:00:00,4.04430753,1717084800000,ok,68517.0,68517.0,68569.5,277260.0,68554.0
2024-05-30 16:01:00,2.15947765,1717084860000,ok,68549.0,68470.5,68549.0,147920.0,68473.5
2024-05-30 16:02:00,0.89391221,1717084920000,ok,68473.5,68473.5,68526.5,61220.0,68526.5
2024-05-30 16:03:00,0.14982376,1717084980000,ok,68537.5,68530.0,68552.0,10270.0,68552.0
2024-05-30 16:04:00,1.20731794,1717085040000,ok,68552.0,68551.5,68572.5,82780.0,68572.5
2024-05-30 16:05:00,14.31345955,1717085100000,ok,68573.0,68522.5,68579.0,981240.0,68557.0
2024-05-30 16:06:00,1.65207502,1717085160000,ok,68566.0,68554.5,68579.5,113280.0,68579.5
2024-05-30 16:07:00,3.37575502,1717085220000,ok,68579.5,68563.0,68579.5,231490.0,68574.5
2024-05-30 16:08:00,1.1148979,1717085280000,ok,68574.5,68574.5,68588.5,76460.0,68588.5
2024-05-30 16:09:00,8.72937928,1717085340000,ok,68589.5,68548.0,68589.5,598520.0,68558.5
2024-05-30 16:10:00,0.18159674,1717085400000,ok,68558.5,68558.5,68558.5,12450.0,68558.5
2024-05-30 16:11:00,2.72971116,1717085460000,ok,68559.0,68500.0,68564.5,187100.0,68501.5
2024-05-30 16:12:00,3.05810283,1717085520000,ok,68501.5,68454.0,68501.5,209410.0,68488.5
2024-05-30 16:13:00,3.98461334,1717085580000,ok,68473.5,68441.0,68481.0,272790.0,68450.0
2024-05-30 16:14:00,2.06601235,1717085640000,ok,68450.0,68410.0,68450.0,141370.0,68410.0
2024-05-30 16:15:00,1.87443514,1717085700000,ok,68410.5,68410.5,68439.5,128250.0,68427.5
2024-05-30 16:16:00,3.05891737,1717085760000,ok,68414.5,68391.5,68428.0,209230.0,68391.5
2024-05-30 16:17:00,12.93709237,1717085820000,ok,68391.5,68390.5,68405.0,884820.0,68390.5
2024-05-30 16:18:00,9.91939208,1717085880000,ok,68390.5,68390.5,68413.5,678460.0,68412.5
2024-05-30 16:19:00,1.70235207,1717085940000,ok,68412.5,68390.0,68436.0,116470.0,68390.0
2024-05-30 16:20:00,0.97179202,1717086000000,ok,68389.0,68388.5,68402.5,66460.0,68402.5
2024-05-30 16:21:00,1.52101247,1717086060000,ok,68403.0,68403.0,68422.5,104050.0,68422.5
2024-05-30 16:22:00,8.31203326,1717086120000,ok,68422.0,68388.5,68423.0,568550.0,68422.5
2024-05-30 16:23:00,1.05823837,1717086180000,ok,68422.5,68389.5,68422.5,72400.0,68404.0
2024-05-30 16:24:00,0.0832004,1717086240000,ok,68388.5,68388.5,68406.5,5690.0,68406.5
2024-05-30 16:25:00,11.31413333,1717086300000,ok,68406.5,68406.5,68489.5,774030.0,68489.5
2024-05-30 16:26:00,0.01869096,1717086360000,ok,68472.0,68453.0,68486.5,1280.0,68461.5
2024-05-30 16:27:00,0.26282078,1717086420000,ok,68461.0,68433.0,68462.5,17990.0,68462.5
2024-05-30 16:28:00,0.90276027,1717086480000,ok,68442.5,68439.0,68442.5,61790.0,68439.0
2024-05-30 16:29:00,0.3061444,1717086540000,ok,68439.0,68421.0,68439.0,20950.0,68421.0
2024-05-30 16:30:00,0.5882011,1717086600000,ok,68421.0,68409.0,68426.0,40240.0,68426.0
2024-05-30 16:31:00,0.22021699,1717086660000,ok,68428.0,68428.0,68461.0,15070.0,68449.5
2024-05-30 16:32:00,2.10910038,1717086720000,ok,68442.5,68441.5,68442.5,144350.0,68441.5
2024-05-30 16:33:00,0.08459856,1717086780000,ok,68441.5,68439.5,68441.5,5790.0,68439.5
2024-05-30 16:34:00,0.00277632,1717086840000,ok,68436.0,68435.5,68436.0,190.0,68435.5
2024-05-30 16:35:00,0.96271171,1717086900000,ok,68435.0,68422.5,68435.0,65880.0,68428.0
2024-05-30 16:36:00,0.91109789,1717086960000,ok,68424.0,68409.0,68424.0,62340.0,68409.0
2024-05-30 16:37:00,12.18645169,1717087020000,ok,68409.5,68409.5,68462.0,834100.0,68436.0
2024-05-30 16:38:00,3.70023444,1717087080000,ok,68436.0,68436.0,68460.0,253250.0,68460.0
2024-05-30 16:39:00,0.73982773,1717087140000,ok,68452.5,68452.5,68469.0,50650.0,68469.0
2024-05-30 16:40:00,0.19463427,1717087200000,ok,68456.0,68419.0,68456.0,13320.0,68419.0
2024-05-30 16:41:00,4.11426087,1717087260000,ok,68410.0,68399.5,68451.0,281490.0,68451.0
2024-05-30 16:42:00,0.32387205,1717087320000,ok,68451.0,68451.0,68453.5,22170.0,68453.5
2024-05-30 16:43:00,4.0838882,1717087380000,ok,68435.0,68422.5,68443.0,279510.0,68422.5
2024-05-30 16:44:00,0.32440146,1717087440000,ok,68432.5,68432.5,68438.5,22200.0,68438.5
2024-05-30 16:45:00,4.04809872,1717087500000,ok,68443.5,68443.5,68492.5,277150.0,68492.5
2024-05-30 16:46:00,2.72245512,1717087560000,ok,68493.0,68493.0,68510.0,186510.0,68510.0
2024-05-30 16:47:00,1.03731646,1717087620000,ok,68512.0,68512.0,68560.0,71090.0,68560.0
2024-05-30 16:48:00,3.10782854,1717087680000,ok,68560.0,68550.5,68570.0,213080.0,68565.5
2024-05-30 16:49:00,1.10764614,1717087740000,ok,68570.0,68570.0,68581.5,75960.0,68581.5
2024-05-30 16:50:00,1.99963805,1717087800000,ok,68587.5,68587.5,68619.0,137180.0,68619.0
2024-05-30 16:51:00,3.74333531,1717087860000,ok,68619.0,68610.0,68625.5,256870.0,68610.5
2024-05-30 16:52:00,5.24598047,1717087920000,ok,68610.5,68582.5,68632.0,359950.0,68631.5
2024-05-30 16:53:00,5.72560425,1717087980000,ok,68631.0,68622.5,68631.5,392940.0,68628.5
2024-05-30 16:54:00,17.320087,1717088040000,ok,68628.0,68601.5,68634.5,1188640.0,68606.0
2024-05-30 16:55:00,5.635942,1717088100000,ok,68604.5,68582.5,68604.5,386580.0,68583.0
2024-05-30 16:56:00,48.14561742,1717088160000,ok,68583.0,68582.5,68622.5,3302790.0,68622.5
2024-05-30 16:57:00,1.95534264,1717088220000,ok,68622.0,68611.5,68622.5,134180.0,68611.5
2024-05-30 16:58:00,8.03688572,1717088280000,ok,68611.0,68605.5,68661.0,551700.0,68658.0
2024-05-30 16:59:00,14.00699325,1717088340000,ok,68665.0,68658.0,68699.0,961930.0,68686.5
2024-05-30 17:00:00,16.9526228,1717088400000,ok,68686.0,68680.0,68726.0,1164660.0,68717.0
2024-05-30 17:01:00,4.65186832,1717088460000,ok,68717.0,68697.0,68738.0,319680.0,68705.5
2024-05-30 17:02:00,10.71367992,1717088520000,ok,68717.0,68711.5,68743.0,736390.0,68736.0
2024-05-30 17:03:00,11.15114124,1717088580000,ok,68750.0,68682.0,68759.0,766420.0,68692.0
2024-05-30 17:04:00,4.47465328,1717088640000,ok,68690.5,68688.5,68704.5,307390.0,68697.0
2024-05-30 17:05:00,6.1007606,1717088700000,ok,68702.5,68702.5,68768.5,419330.0,68768.5
2024-05-30 17:06:00,8.18655695,1717088760000,ok,68768.0,68749.5,68768.0,562890.0,68756.5
2024-05-30 17:07:00,8.55609598,1717088820000,ok,68756.5,68756.5,68790.5,588450.0,68779.5
2024-05-30 17:08:00,5.38934555,1717088880000,ok,68771.0,68731.5,68771.0,370540.0,68732.0
2024-05-30 17:09:00,4.08719272,1717088940000,ok,68734.0,68705.0,68734.0,280830.0,68708.0
2024-05-30 17:10:00,15.18663084,1717089000000,ok,68717.0,68717.0,68727.5,1043490.0,68727.5
2024-05-30 17:11:00,1.74549366,1717089060000,ok,68736.0,68736.0,68777.5,120000.0,68777.5
2024-05-30 17:12:00,1.58937525,1717089120000,ok,68777.0,68766.0,68785.0,109310.0,68785.0
2024-05-30 17:13:00,4.00727316,1717089180000,ok,68787.0,68787.0,68787.5,275650.0,68787.5
2024-05-30 17:14:00,9.85432333,1717089240000,ok,68787.5,68787.5,68864.0,678280.0,68863.0
2024-05-30 17:15:00,25.02737681,1717089300000,ok,68863.5,68863.5,68895.0,1723650.0,68883.5
2024-05-30 17:16:00,6.51864046,1717089360000,ok,68883.5,68883.0,68921.5,449100.0,68921.5
2024-05-30 17:17:00,6.5789525,1717089420000,ok,68921.0,68798.5,68921.0,453110.0,68798.5
2024-05-30 17:18:00,7.16819487,1717089480000,ok,68803.0,68791.5,68869.5,493240.0,68869.5
2024-05-30 17:19:00,10.71518984,1717089540000,ok,68873.5,68810.0,68873.5,737570.0,68810.0
2024-05-30 17:20:00,1.20639263,1717089600000,ok,68810.0,68792.5,68858.0,83030.0,68858.0
2024-05-30 17:21:00,1.31638293,1717089660000,ok,68858.0,68833.5,68858.0,90630.0,68833.5
2024-05-30 17:22:00,7.40450204,1717089720000,ok,68828.0,68828.0,68939.0,510230.0,68939.0
2024-05-30 17:23:00,61.87127346,1717089780000,ok,68939.0,68939.0,69075.5,4269480.0,69017.5
2024-05-30 17:24:00,13.91446602,1717089840000,ok,69031.5,69009.5,69110.0,961070.0,69110.0
2024-05-30 17:25:00,10.45123378,1717089900000,ok,69110.0,69066.5,69129.5,722200.0,69103.0
2024-05-30 17:26:00,15.54544662,1717089960000,ok,69127.5,69052.5,69129.0,1073800.0,69055.0
2024-05-30 17:27:00,7.49225589,1717090020000,ok,69070.5,69003.5,69092.0,517210.0,69009.0
2024-05-30 17:28:00,4.89530347,1717090080000,ok,69020.5,69020.5,69045.0,337900.0,69036.5
2024-05-30 17:29:00,4.62938883,1717090140000,ok,69025.0,69005.0,69025.0,319510.0,69019.5
2024-05-30 17:30:00,16.92185581,1717090200000,ok,69020.0,69020.0,69138.5,1169290.0,69138.5
2024-05-30 17:31:00,8.15850247,1717090260000,ok,69132.5,69098.5,69132.5,563910.0,69123.5
2024-05-30 17:32:00,17.07578383,1717090320000,ok,69133.0,69133.0,69148.0,1180670.0,69148.0
2024-05-30 17:33:00,23.45821904,1717090380000,ok,69148.0,69138.5,69155.0,1622070.0,69145.5
2024-05-30 17:34:00,12.62328307,1717090440000,ok,69133.5,69080.0,69149.5,872620.0,69139.0
2024-05-30 17:35:00,18.95439659,1717090500000,ok,69149.5,69149.5,69164.5,1310780.0,69164.5
2024-05-30 17:36:00,26.08143012,1717090560000,ok,69165.0,69165.0,69250.0,1804380.0,69249.5
2024-05-30 17:37:00,20.31012122,1717090620000,ok,69250.0,69250.0,69307.5,1407050.0,69285.0
2024-05-30 17:38:00,9.07828752,1717090680000,ok,69295.0,69290.5,69307.0,629130.0,69295.0
2024-05-30 17:39:00,21.66104889,1717090740000,ok,69291.0,69259.0,69327.5,1500900.0,69327.5
2024-05-30 17:40:00,29.72339395,1717090800000,ok,69327.5,69325.0,69390.5,2061760.0,69390.5
2024-05-30 17:41:00,72.74024179,1717090860000,ok,69394.0,69342.0,69542.5,5050670.0,69481.0
2024-05-30 17:42:00,89.46014455,1717090920000,ok,69480.5,69370.0,69562.5,6214180.0,69370.0
2024-05-30 17:43:00,14.06180175,1717090980000,ok,69370.0,69351.0,69380.0,975450.0,69380.0
2024-05-30 17:44:00,24.99038621,1717091040000,ok,69380.0,69320.0,69430.0,1733080.0,69430.0
2024-05-30 17:45:00,52.68135066,1717091100000,ok,69430.0,69342.5,69489.5,3655560.0,69350.5
2024-05-30 17:46:00,25.07037025,1717091160000,ok,69370.5,69350.5,69416.0,1739400.0,69379.0
2024-05-30 17:47:00,29.42920367,1717091220000,ok,69379.0,69323.5,69450.0,2041510.0,69450.0
2024-05-30 17:48:00,10.86302616,1717091280000,ok,69450.0,69410.5,69450.5,754200.0,69433.0
2024-05-30 17:49:00,5.4610693,1717091340000,ok,69432.5,69411.0,69449.5,379190.0,69411.0
2024-05-30 17:50:00,27.42115451,1717091400000,ok,69410.5,69410.5,69495.5,1904400.0,69460.5
2024-05-30 17:51:00,9.39428288,1717091460000,ok,69460.0,69460.0,69488.0,652680.0,69483.0
2024-05-30 17:52:00,11.94606195,1717091520000,ok,69484.0,69484.0,69528.5,830370.0,69514.0
2024-05-30 17:53:00,6.82451448,1717091580000,ok,69512.0,69485.0,69512.5,474310.0,69485.0
2024-05-30 17:54:00,7.36709347,1717091640000,ok,69485.0,69458.5,69494.0,511860.0,69493.5
2024-05-30 17:55:00,15.49339151,1717091700000,ok,69493.5,69490.0,69527.5,1076860.0,69525.5
2024-05-30 17:56:00,7.12851415,1717091760000,ok,69525.5,69501.5,69525.5,495580.0,69513.0
2024-05-30 17:57:00,5.341304,1717091820000,ok,69508.0,69485.5,69508.0,371180.0,69486.0
2024-05-30 17:58:00,15.21922153,1717091880000,ok,69485.5,69390.5,69485.5,1056930.0,69399.5
2024-05-30 17:59:00,10.0132388,1717091940000,ok,69400.0,69342.0,69400.0,694730.0,69342.0
2024-05-30 18:00:00,7.39979077,1717092000000,ok,69342.0,69342.0,69398.0,513380.0,69398.0
2024-05-30 18:01:00,7.20992348,1717092060000,ok,69398.5,69398.5,69431.0,500550.0,69422.0
2024-05-30 18:02:00,9.73007385,1717092120000,ok,69422.5,69370.0,69422.5,675340.0,69370.0
2024-05-30 18:03:00,11.00374917,1717092180000,ok,69370.0,69330.0,69370.0,763140.0,69365.0
2024-05-30 18:04:00,8.8571935,1717092240000,ok,69365.0,69300.0,69365.0,614110.0,69300.0
2024-05-30 18:05:00,20.64797119,1717092300000,ok,69300.0,69291.5,69339.5,1431540.0,69339.0
2024-05-30 18:06:00,16.39480023,1717092360000,ok,69338.5,69249.5,69339.0,1136270.0,69263.5
2024-05-30 18:07:00,4.37665673,1717092420000,ok,69264.0,69264.0,69287.0,303210.0,69280.0
2024-05-30 18:08:00,3.94283187,1717092480000,ok,69280.0,69270.0,69280.0,273140.0,69272.5
2024-05-30 18:09:00,3.99548759,1717092540000,ok,69275.5,69249.5,69276.0,276760.0,69249.5
2024-05-30 18:10:00,4.3189019,1717092600000,ok,69249.5,69211.5,69249.5,299010.0,69220.0
2024-05-30 18:11:00,6.20846062,1717092660000,ok,69220.0,69184.5,69220.5,429610.0,69196.0
2024-05-30 18:12:00,7.35534736,1717092720000,ok,69196.0,69189.0,69210.0,509010.0,69189.0
2024-05-30 18:13:00,2.6325821,1717092780000,ok,69189.0,69189.0,69208.0,182170.0,69208.0
2024-05-30 18:14:00,17.63663101,1717092840000,ok,69208.0,69170.0,69211.0,1220280.0,69170.0
2024-05-30 18:15:00,4.1644814,1717092900000,ok,69170.0,69152.0,69170.5,288020.0,69152.0
2024-05-30 18:16:00,15.82225655,1717092960000,ok,69152.5,69107.0,69152.5,1093870.0,69138.0
2024-05-30 18:17:00,25.02682496,1717093020000,ok,69138.0,69103.0,69228.5,1730590.0,69228.5
2024-05-30 18:18:00,7.9528655,1717093080000,ok,69228.5,69228.5,69274.0,550690.0,69274.0
2024-05-30 18:19:00,6.32976708,1717093140000,ok,69274.0,69274.0,69325.5,438680.0,69316.5
2024-05-30 18:20:00,3.15343889,1717093200000,ok,69302.5,69302.5,69365.5,218680.0,69365.0
2024-05-30 18:21:00,22.70605712,1717093260000,ok,69365.0,69263.5,69365.0,1574270.0,69272.5
2024-05-30 18:22:00,5.04312416,1717093320000,ok,69273.0,69263.5,69350.0,349590.0,69350.0
2024-05-30 18:23:00,13.40145507,1717093380000,ok,69350.0,69331.5,69359.5,929310.0,69340.0
2024-05-30 18:24:00,5.57279439,1717093440000,ok,69340.0,69340.0,69370.0,386600.0,69370.0
2024-05-30 18:25:00,15.11636207,1717093500000,ok,69369.5,69359.5,69400.0,1048770.0,69400.0
2024-05-30 18:26:00,8.55339062,1717093560000,ok,69400.0,69373.0,69425.5,593600.0,69425.5
2024-05-30 18:27:00,5.02837924,1717093620000,ok,69425.0,69354.5,69425.0,348950.0,69354.5
2024-05-30 18:28:00,7.9370777,1717093680000,ok,69354.5,69292.5,69361.0,550260.0,69293.0
2024-05-30 18:29:00,0.9204067,1717093740000,ok,69298.5,69290.5,69318.0,63790.0,69318.0
2024-05-30 18:30:00,3.72441733,1717093800000,ok,69317.5,69298.0,69317.5,258120.0,69304.0
2024-05-30 18:31:00,17.05923779,1717093860000,ok,69309.0,69300.0,69350.5,1182680.0,69349.5
2024-05-30 18:32:00,1.73412359,1717093920000,ok,69349.0,69290.0,69349.0,120210.0,69290.0
2024-05-30 18:33:00,2.93487048,1717093980000,ok,69290.0,69270.5,69290.0,203320.0,69270.5
2024-05-30 18:34:00,1.72301272,1717094040000,ok,69270.5,69266.0,69270.5,119350.0,69270.0
2024-05-30 18:35:00,6.21301642,1717094100000,ok,69270.0,69260.5,69270.0,430330.0,69260.5
2024-05-30 18:36:00,17.25086772,1717094160000,ok,69260.5,69220.0,69271.5,1194680.0,69220.0
2024-05-30 18:37:00,12.6602955,1717094220000,ok,69220.0,69140.0,69220.0,875730.0,69162.0
2024-05-30 18:38:00,1.76077332,1717094280000,ok,69162.0,69162.0,69188.5,121800.0,69188.5
2024-05-30 18:39:00,0.46266219,1717094340000,ok,69199.0,69168.5,69199.0,32010.0,69168.5
2024-05-30 18:40:00,5.59807291,1717094400000,ok,69169.0,69169.0,69219.0,387340.0,69218.5
2024-05-30 18:41:00,2.9690633,1717094460000,ok,69219.5,69209.0,69243.5,205540.0,69209.0
2024-05-30 18:42:00,6.08713723,1717094520000,ok,69209.0,69209.0,69299.5,421430.0,69287.0
2024-05-30 18:43:00,1.30100545,1717094580000,ok,69295.0,69295.0,69325.5,90180.0,69325.5
2024-05-30 18:44:00,20.44630535,1717094640000,ok,69330.0,69285.0,69330.0,1416960.0,69299.0
2024-05-30 18:45:00,3.96324126,1717094700000,ok,69308.0,69284.5,69310.0,274650.0,69298.0
2024-05-30 18:46:00,0.21981987,1717094760000,ok,69284.0,69284.0,69284.0,15230.0,69284.0
2024-05-30 18:47:00,1.91010434,1717094820000,ok,69284.0,69267.0,69284.0,132320.0,69267.0
2024-05-30 18:48:00,1.19364436,1717094880000,ok,69271.5,69237.5,69271.5,82660.0,69237.5
2024-05-30 18:49:00,45.57408726,1717094940000,ok,69238.0,69238.0,69259.5,3155100.0,69259.5
