,volume,ticks,status,open,low,high,cost,close,timestamp,instrument_name,resolution
489,729.07405983,1701082800000,ok,37115.0,36875.0,37150.5,26994750.0,37034.5,2023-11-27 11:00:00,BTC-PERPETUAL,60
490,244.03522101,1701086400000,ok,37034.0,36909.0,37104.0,9029080.0,36974.5,2023-11-27 12:00:00,BTC-PERPETUAL,60
491,899.35479555,1701090000000,ok,36978.0,36775.0,37034.0,33190890.0,36944.0,2023-11-27 13:00:00,BTC-PERPETUAL,60
492,754.36924082,1701093600000,ok,36949.0,36741.0,37000.0,27785450.0,36801.5,2023-11-27 14:00:00,BTC-PERPETUAL,60
493,2225.02762476,1701097200000,ok,36801.5,36753.0,37082.0,82100990.0,36757.0,2023-11-27 15:00:00,BTC-PERPETUAL,60
494,645.00877512,1701100800000,ok,36757.0,36729.5,37109.0,23823890.0,37077.5,2023-11-27 16:00:00,BTC-PERPETUAL,60
495,420.39850139,1701104400000,ok,37080.0,36892.0,37144.0,15580800.0,36920.5,2023-11-27 17:00:00,BTC-PERPETUAL,60
496,468.28740839,1701108000000,ok,36926.5,36893.5,37074.0,17331690.0,36975.5,2023-11-27 18:00:00,BTC-PERPETUAL,60
497,570.3940349,1701111600000,ok,36975.5,36811.0,37071.5,21070880.0,36886.0,2023-11-27 19:00:00,BTC-PERPETUAL,60
498,257.98033916,1701115200000,ok,36886.0,36817.5,36962.5,9518090.0,36819.0,2023-11-27 20:00:00,BTC-PERPETUAL,60
499,229.25490039,1701118800000,ok,36817.0,36810.0,37068.5,8472990.0,37038.0,2023-11-27 21:00:00,BTC-PERPETUAL,60
500,102.08298608,1701122400000,ok,37037.5,36988.0,37092.0,3780460.0,37092.0,2023-11-27 22:00:00,BTC-PERPETUAL,60
501,355.42428578,1701126000000,ok,37092.0,37092.0,37292.0,13223660.0,37247.0,2023-11-27 23:00:00,BTC-PERPETUAL,60
502,273.3105579,1701129600000,ok,37247.0,37195.0,37353.0,10187670.0,37265.0,2023-11-28 00:00:00,BTC-PERPETUAL,60
503,74.19646628,1701133200000,ok,37265.5,37181.5,37271.0,2762510.0,37208.5,2023-11-28 01:00:00,BTC-PERPETUAL,60
504,61.66972554,1701136800000,ok,37209.0,37138.0,37219.5,2292320.0,37191.5,2023-11-28 02:00:00,BTC-PERPETUAL,60
505,89.55838798,1701140400000,ok,37195.5,37118.0,37209.5,3328590.0,37141.5,2023-11-28 03:00:00,BTC-PERPETUAL,60
506,143.08942388,1701144000000,ok,37142.0,36992.0,37146.0,5304010.0,37008.0,2023-11-28 04:00:00,BTC-PERPETUAL,60
507,276.09493932,1701147600000,ok,37003.5,36888.5,37018.5,10199090.0,36934.0,2023-11-28 05:00:00,BTC-PERPETUAL,60
508,201.89107174,1701151200000,ok,36934.0,36915.5,37139.0,7476590.0,37122.5,2023-11-28 06:00:00,BTC-PERPETUAL,60
509,308.15827388,1701154800000,ok,37118.5,36994.5,37147.5,11423620.0,37110.5,2023-11-28 07:00:00,BTC-PERPETUAL,60
510,458.05336081,1701158400000,ok,37111.0,36932.5,37124.5,16944860.0,36946.0,2023-11-28 08:00:00,BTC-PERPETUAL,60
511,321.04562678,1701162000000,ok,36946.0,36933.0,37146.0,11910240.0,37098.0,2023-11-28 09:00:00,BTC-PERPETUAL,60
512,111.2069223,1701165600000,ok,37098.5,37029.0,37116.5,4122510.0,37116.5,2023-11-28 10:00:00,BTC-PERPETUAL,60
513,209.79400084,1701169200000,ok,37119.0,37097.5,37266.0,7802120.0,37258.0,2023-11-28 11:00:00,BTC-PERPETUAL,60
514,125.01910074,1701172800000,ok,37258.0,37187.0,37288.0,4654110.0,37211.0,2023-11-28 12:00:00,BTC-PERPETUAL,60
515,316.39849362,1701176400000,ok,37214.0,37160.0,37459.5,11815270.0,37428.5,2023-11-28 13:00:00,BTC-PERPETUAL,60
516,471.85029103,1701180000000,ok,37428.5,37375.0,37477.0,17656690.0,37389.0,2023-11-28 14:00:00,BTC-PERPETUAL,60
517,530.9928387,1701183600000,ok,37389.5,37325.5,37595.0,19897620.0,37532.0,2023-11-28 15:00:00,BTC-PERPETUAL,60
518,1265.48639556,1701187200000,ok,37533.0,37533.0,37974.0,47795460.0,37907.0,2023-11-28 16:00:00,BTC-PERPETUAL,60
519,1634.77133725,1701190800000,ok,37906.5,37809.5,38273.5,62291400.0,38256.0,2023-11-28 17:00:00,BTC-PERPETUAL,60
520,1069.83915082,1701194400000,ok,38256.0,37903.5,38262.5,40750950.0,38020.0,2023-11-28 18:00:00,BTC-PERPETUAL,60
521,1744.95832448,1701198000000,ok,38012.5,37981.5,38431.0,66629040.0,38153.0,2023-11-28 19:00:00,BTC-PERPETUAL,60
522,603.63722666,1701201600000,ok,38152.0,38093.5,38340.5,23052380.0,38234.0,2023-11-28 20:00:00,BTC-PERPETUAL,60
523,453.320032,1701205200000,ok,38241.0,37972.0,38273.0,17276540.0,37980.5,2023-11-28 21:00:00,BTC-PERPETUAL,60
524,291.27459804,1701208800000,ok,37978.5,37846.0,38073.5,11058050.0,37889.5,2023-11-28 22:00:00,BTC-PERPETUAL,60
525,696.14281306,1701212400000,ok,37890.0,37697.5,37965.0,26330910.0,37845.0,2023-11-28 23:00:00,BTC-PERPETUAL,60
526,243.56120367,1701216000000,ok,37845.0,37703.0,37941.0,9206160.0,37941.0,2023-11-29 00:00:00,BTC-PERPETUAL,60
527,308.67637313,1701219600000,ok,37941.5,37941.5,38117.0,11740200.0,37962.0,2023-11-29 01:00:00,BTC-PERPETUAL,60
528,268.96063674,1701223200000,ok,37961.5,37863.5,38007.5,10202510.0,37969.5,2023-11-29 02:00:00,BTC-PERPETUAL,60
529,115.64555012,1701226800000,ok,37961.0,37914.5,38030.0,4391700.0,37961.0,2023-11-29 03:00:00,BTC-PERPETUAL,60
530,140.28822652,1701230400000,ok,37968.5,37894.0,37983.5,5322010.0,37963.5,2023-11-29 04:00:00,BTC-PERPETUAL,60
531,200.40774911,1701234000000,ok,37961.5,37919.0,38071.0,7612710.0,38066.5,2023-11-29 05:00:00,BTC-PERPETUAL,60
532,316.53463389,1701237600000,ok,38067.0,38012.5,38259.5,12076970.0,38201.5,2023-11-29 06:00:00,BTC-PERPETUAL,60
533,420.81429738,1701241200000,ok,38204.0,38083.0,38207.5,16049800.0,38138.0,2023-11-29 07:00:00,BTC-PERPETUAL,60
534,771.68875964,1701244800000,ok,38140.0,38131.0,38412.0,29518160.0,38384.5,2023-11-29 08:00:00,BTC-PERPETUAL,60
535,859.77903413,1701248400000,ok,38378.0,38104.5,38499.5,32935500.0,38312.0,2023-11-29 09:00:00,BTC-PERPETUAL,60
536,509.60188444,1701252000000,ok,38317.5,37934.0,38322.0,19413650.0,37999.5,2023-11-29 10:00:00,BTC-PERPETUAL,60
537,310.13716958,1701255600000,ok,37999.0,37942.0,38186.0,11805150.0,38135.5,2023-11-29 11:00:00,BTC-PERPETUAL,60
538,623.32762558,1701259200000,ok,38135.0,38079.0,38321.0,23832160.0,38199.0,2023-11-29 12:00:00,BTC-PERPETUAL,60
539,685.58606995,1701262800000,ok,38198.5,38126.5,38281.5,26198240.0,38148.5,2023-11-29 13:00:00,BTC-PERPETUAL,60
540,804.83101618,1701266400000,ok,38148.5,37800.0,38217.5,30519770.0,37846.0,2023-11-29 14:00:00,BTC-PERPETUAL,60
541,884.49724367,1701270000000,ok,37845.5,37581.0,37903.0,33393880.0,37849.5,2023-11-29 15:00:00,BTC-PERPETUAL,60
542,313.49479417,1701273600000,ok,37849.5,37668.5,37896.0,11837950.0,37780.0,2023-11-29 16:00:00,BTC-PERPETUAL,60
543,194.45587165,1701277200000,ok,37780.0,37686.5,37891.5,7346790.0,37794.0,2023-11-29 17:00:00,BTC-PERPETUAL,60
544,219.51788701,1701280800000,ok,37794.0,37688.5,37878.0,8293320.0,37878.0,2023-11-29 18:00:00,BTC-PERPETUAL,60
545,172.63919524,1701284400000,ok,37879.5,37810.0,37946.5,6540690.0,37898.5,2023-11-29 19:00:00,BTC-PERPETUAL,60
546,432.70531919,1701288000000,ok,37896.5,37633.5,37899.5,16320870.0,37673.5,2023-11-29 20:00:00,BTC-PERPETUAL,60
547,250.4503695,1701291600000,ok,37673.5,37584.5,37792.0,9444950.0,37733.5,2023-11-29 21:00:00,BTC-PERPETUAL,60
548,116.34845386,1701295200000,ok,37750.0,37750.0,37858.0,4399470.0,37805.5,2023-11-29 22:00:00,BTC-PERPETUAL,60
549,167.97131829,1701298800000,ok,37805.5,37741.5,37884.0,6354350.0,37875.0,2023-11-29 23:00:00,BTC-PERPETUAL,60
550,167.29166575,1701302400000,ok,37875.0,37783.0,37880.0,6329290.0,37800.0,2023-11-30 00:00:00,BTC-PERPETUAL,60
551,72.38731665,1701306000000,ok,37800.5,37721.0,37824.0,2734840.0,37721.0,2023-11-30 01:00:00,BTC-PERPETUAL,60
552,187.05826118,1701309600000,ok,37721.0,37709.0,37925.0,7072880.0,37891.5,2023-11-30 02:00:00,BTC-PERPETUAL,60
553,152.06779062,1701313200000,ok,37888.0,37859.0,38063.5,5774270.0,38063.0,2023-11-30 03:00:00,BTC-PERPETUAL,60
554,231.07606587,1701316800000,ok,38063.0,37991.5,38157.0,8800530.0,38001.0,2023-11-30 04:00:00,BTC-PERPETUAL,60
555,201.4948154,1701320400000,ok,37999.0,37882.5,38031.0,7648010.0,37903.0,2023-11-30 05:00:00,BTC-PERPETUAL,60
556,122.40900629,1701324000000,ok,37903.0,37819.0,37967.0,4638170.0,37882.0,2023-11-30 06:00:00,BTC-PERPETUAL,60
557,143.57587167,1701327600000,ok,37882.0,37789.0,37917.0,5432080.0,37808.5,2023-11-30 07:00:00,BTC-PERPETUAL,60
558,387.08146579,1701331200000,ok,37808.5,37601.5,37829.0,14593150.0,37676.5,2023-11-30 08:00:00,BTC-PERPETUAL,60
559,200.1164347,1701334800000,ok,37676.5,37615.5,37750.5,7542430.0,37716.0,2023-11-30 09:00:00,BTC-PERPETUAL,60
560,94.79975939,1701338400000,ok,37716.0,37693.0,37779.0,3577930.0,37693.0,2023-11-30 10:00:00,BTC-PERPETUAL,60
561,254.918639,1701342000000,ok,37689.5,37661.5,37914.5,9634000.0,37903.5,2023-11-30 11:00:00,BTC-PERPETUAL,60
562,176.69348378,1701345600000,ok,37897.0,37848.0,37935.0,6695520.0,37894.5,2023-11-30 12:00:00,BTC-PERPETUAL,60
563,694.99990835,1701349200000,ok,37894.5,37638.0,37981.5,26293390.0,37737.0,2023-11-30 13:00:00,BTC-PERPETUAL,60
564,1162.30315781,1701352800000,ok,37736.5,37480.0,37789.0,43730270.0,37660.0,2023-11-30 14:00:00,BTC-PERPETUAL,60
565,443.52215339,1701356400000,ok,37660.0,37525.0,37736.0,16690700.0,37626.5,2023-11-30 15:00:00,BTC-PERPETUAL,60
566,291.39839396,1701360000000,ok,37626.0,37539.0,37735.0,10968350.0,37679.0,2023-11-30 16:00:00,BTC-PERPETUAL,60
567,800.54562605,1701363600000,ok,37674.0,37641.5,37767.5,30168290.0,37754.0,2023-11-30 17:00:00,BTC-PERPETUAL,60
568,561.47594758,1701367200000,ok,37753.5,37723.5,37823.5,21194450.0,37755.0,2023-11-30 18:00:00,BTC-PERPETUAL,60
569,126.80090302,1701370800000,ok,37755.0,37712.0,37817.5,4789040.0,37770.0,2023-11-30 19:00:00,BTC-PERPETUAL,60
570,178.83275957,1701374400000,ok,37769.5,37711.0,37784.5,6750860.0,37757.5,2023-11-30 20:00:00,BTC-PERPETUAL,60
571,156.70867306,1701378000000,ok,37752.5,37714.5,37781.5,5916770.0,37759.5,2023-11-30 21:00:00,BTC-PERPETUAL,60
572,102.6748542,1701381600000,ok,37759.0,37701.5,37834.0,3880250.0,37705.0,2023-11-30 22:00:00,BTC-PERPETUAL,60
573,245.38038224,1701385200000,ok,37708.5,37621.5,37746.0,9248090.0,37738.0,2023-11-30 23:00:00,BTC-PERPETUAL,60
574,149.86970026,1701388800000,ok,37737.5,37636.5,37763.5,5647790.0,37703.0,2023-12-01 00:00:00,BTC-PERPETUAL,60
575,354.97498172,1701392400000,ok,37703.0,37659.5,37982.0,13446780.0,37963.0,2023-12-01 01:00:00,BTC-PERPETUAL,60
576,427.35809091,1701396000000,ok,37963.0,37888.0,38106.5,16241480.0,38006.5,2023-12-01 02:00:00,BTC-PERPETUAL,60
577,485.85297854,1701399600000,ok,38012.0,37973.0,38087.0,18475380.0,38073.5,2023-12-01 03:00:00,BTC-PERPETUAL,60
578,728.05027929,1701403200000,ok,38073.5,38051.5,38260.0,27808080.0,38211.0,2023-12-01 04:00:00,BTC-PERPETUAL,60
579,288.10363294,1701406800000,ok,38210.5,38130.5,38229.0,10998890.0,38155.5,2023-12-01 05:00:00,BTC-PERPETUAL,60
580,262.96508531,1701410400000,ok,38155.0,38109.0,38255.0,10039110.0,38249.0,2023-12-01 06:00:00,BTC-PERPETUAL,60
581,1959.78044014,1701414000000,ok,38249.0,38237.5,38390.0,75092300.0,38281.5,2023-12-01 07:00:00,BTC-PERPETUAL,60
582,783.95079146,1701417600000,ok,38282.0,38262.0,38402.5,30049110.0,38348.0,2023-12-01 08:00:00,BTC-PERPETUAL,60
583,2802.785989,1701421200000,ok,38348.5,38348.5,38774.0,108298200.0,38748.0,2023-12-01 09:00:00,BTC-PERPETUAL,60
584,1237.69875799,1701424800000,ok,38748.0,38570.5,38886.0,47917500.0,38575.0,2023-12-01 10:00:00,BTC-PERPETUAL,60
585,320.67060262,1701428400000,ok,38575.5,38553.0,38693.5,12387980.0,38621.0,2023-12-01 11:00:00,BTC-PERPETUAL,60
586,688.66709649,1701432000000,ok,38621.0,38323.0,38659.5,26492730.0,38384.5,2023-12-01 12:00:00,BTC-PERPETUAL,60
587,432.70515956,1701435600000,ok,38384.5,38325.5,38470.5,16614730.0,38396.0,2023-12-01 13:00:00,BTC-PERPETUAL,60
588,529.75352857,1701439200000,ok,38389.5,38228.5,38419.5,20308670.0,38349.5,2023-12-01 14:00:00,BTC-PERPETUAL,60
589,541.65725937,1701442800000,ok,38349.5,38320.5,38470.0,20806130.0,38434.5,2023-12-01 15:00:00,BTC-PERPETUAL,60
590,3297.12300279,1701446400000,ok,38435.0,38424.5,39159.5,127959980.0,38838.0,2023-12-01 16:00:00,BTC-PERPETUAL,60
591,1367.65129114,1701450000000,ok,38838.0,38536.5,38914.5,53039390.0,38821.0,2023-12-01 17:00:00,BTC-PERPETUAL,60
592,587.9973019,1701453600000,ok,38820.5,38741.5,38954.5,22847850.0,38742.0,2023-12-01 18:00:00,BTC-PERPETUAL,60
593,276.43042785,1701457200000,ok,38742.0,38659.5,38813.5,10705810.0,38790.0,2023-12-01 19:00:00,BTC-PERPETUAL,60
594,213.79833192,1701460800000,ok,38790.5,38737.0,38901.0,8297170.0,38777.5,2023-12-01 20:00:00,BTC-PERPETUAL,60
595,196.93748655,1701464400000,ok,38778.0,38778.0,38939.0,7653640.0,38817.0,2023-12-01 21:00:00,BTC-PERPETUAL,60
596,263.37444775,1701468000000,ok,38809.0,38726.0,38873.5,10212450.0,38732.0,2023-12-01 22:00:00,BTC-PERPETUAL,60
597,128.35029034,1701471600000,ok,38732.0,38685.0,38766.0,4970190.0,38713.0,2023-12-01 23:00:00,BTC-PERPETUAL,60
598,146.33504284,1701475200000,ok,38714.5,38681.0,38760.0,5666710.0,38739.0,2023-12-02 00:00:00,BTC-PERPETUAL,60
599,123.21695483,1701478800000,ok,38742.0,38735.5,38825.0,4779260.0,38785.5,2023-12-02 01:00:00,BTC-PERPETUAL,60
600,75.4013304,1701482400000,ok,38785.5,38709.0,38802.0,2921670.0,38749.0,2023-12-02 02:00:00,BTC-PERPETUAL,60
601,65.31942062,1701486000000,ok,38751.0,38751.0,38809.0,2533100.0,38809.0,2023-12-02 03:00:00,BTC-PERPETUAL,60
602,85.7789901,1701489600000,ok,38809.0,38753.0,38838.0,3328390.0,38838.0,2023-12-02 04:00:00,BTC-PERPETUAL,60
603,129.54840629,1701493200000,ok,38838.0,38788.0,38841.0,5029900.0,38788.0,2023-12-02 05:00:00,BTC-PERPETUAL,60
604,89.27913356,1701496800000,ok,38788.0,38760.5,38819.5,3463030.0,38806.5,2023-12-02 06:00:00,BTC-PERPETUAL,60
605,182.08630179,1701500400000,ok,38806.5,38749.0,38854.5,7061940.0,38749.5,2023-12-02 07:00:00,BTC-PERPETUAL,60
606,96.81274875,1701504000000,ok,38749.0,38688.0,38775.0,3750410.0,38748.5,2023-12-02 08:00:00,BTC-PERPETUAL,60
607,123.18811385,1701507600000,ok,38748.0,38748.0,38820.0,4778700.0,38817.5,2023-12-02 09:00:00,BTC-PERPETUAL,60
608,59.06499227,1701511200000,ok,38817.5,38782.5,38826.0,2292030.0,38788.5,2023-12-02 10:00:00,BTC-PERPETUAL,60
609,107.08353582,1701514800000,ok,38788.0,38746.0,38788.0,4150810.0,38776.0,2023-12-02 11:00:00,BTC-PERPETUAL,60
610,93.12993489,1701518400000,ok,38772.0,38764.0,38825.0,3613960.0,38809.0,2023-12-02 12:00:00,BTC-PERPETUAL,60
611,129.65328101,1701522000000,ok,38809.0,38799.5,38900.0,5037400.0,38846.5,2023-12-02 13:00:00,BTC-PERPETUAL,60
612,116.23028817,1701525600000,ok,38847.0,38767.0,38875.5,4512620.0,38813.5,2023-12-02 14:00:00,BTC-PERPETUAL,60
613,115.17711634,1701529200000,ok,38813.5,38752.0,38854.5,4470190.0,38843.5,2023-12-02 15:00:00,BTC-PERPETUAL,60
614,103.74707164,1701532800000,ok,38843.0,38742.0,38843.0,4024250.0,38774.5,2023-12-02 16:00:00,BTC-PERPETUAL,60
615,107.51199508,1701536400000,ok,38776.0,38776.0,38819.5,4171380.0,38819.5,2023-12-02 17:00:00,BTC-PERPETUAL,60
616,388.24101315,1701540000000,ok,38819.5,38819.5,39000.0,15102790.0,38915.5,2023-12-02 18:00:00,BTC-PERPETUAL,60
617,5029.92330559,1701543600000,ok,38916.0,38913.5,39885.5,198345970.0,39461.0,2023-12-02 19:00:00,BTC-PERPETUAL,60
618,805.23034696,1701547200000,ok,39461.5,39328.5,39631.0,31761950.0,39606.5,2023-12-02 20:00:00,BTC-PERPETUAL,60
619,616.0953149,1701550800000,ok,39612.5,39451.0,39758.5,24401750.0,39605.5,2023-12-02 21:00:00,BTC-PERPETUAL,60
620,480.71777635,1701554400000,ok,39604.0,39324.5,39640.0,18973310.0,39381.5,2023-12-02 22:00:00,BTC-PERPETUAL,60
621,184.54455446,1701558000000,ok,39386.5,39366.0,39497.5,7281170.0,39480.0,2023-12-02 23:00:00,BTC-PERPETUAL,60
622,195.23666366,1701561600000,ok,39480.5,39439.5,39552.5,7710680.0,39539.0,2023-12-03 00:00:00,BTC-PERPETUAL,60
623,126.99428226,1701565200000,ok,39539.5,39516.0,39587.5,5023110.0,39519.0,2023-12-03 01:00:00,BTC-PERPETUAL,60
624,118.13336675,1701568800000,ok,39522.5,39393.5,39584.0,4664280.0,39398.0,2023-12-03 02:00:00,BTC-PERPETUAL,60
625,151.08764269,1701572400000,ok,39398.0,39311.5,39416.5,5946410.0,39410.0,2023-12-03 03:00:00,BTC-PERPETUAL,60
626,69.4674861,1701576000000,ok,39410.0,39383.5,39452.0,2737880.0,39384.0,2023-12-03 04:00:00,BTC-PERPETUAL,60
627,78.20282373,1701579600000,ok,39384.0,39357.5,39470.0,3084170.0,39455.0,2023-12-03 05:00:00,BTC-PERPETUAL,60
628,54.69555649,1701583200000,ok,39455.0,39401.5,39483.5,2157640.0,39445.0,2023-12-03 06:00:00,BTC-PERPETUAL,60
629,199.45437316,1701586800000,ok,39445.0,39424.5,39520.0,7876530.0,39518.0,2023-12-03 07:00:00,BTC-PERPETUAL,60
630,133.42496157,1701590400000,ok,39517.5,39442.0,39518.0,5268860.0,39442.0,2023-12-03 08:00:00,BTC-PERPETUAL,60
631,59.47229164,1701594000000,ok,39442.0,39432.5,39492.0,2347150.0,39482.5,2023-12-03 09:00:00,BTC-PERPETUAL,60
632,95.83299946,1701597600000,ok,39482.5,39441.5,39567.0,3785190.0,39567.0,2023-12-03 10:00:00,BTC-PERPETUAL,60
633,67.11946143,1701601200000,ok,39566.5,39488.0,39566.5,2653450.0,39502.5,2023-12-03 11:00:00,BTC-PERPETUAL,60
634,101.19513743,1701604800000,ok,39502.5,39415.0,39538.0,3994960.0,39432.5,2023-12-03 12:00:00,BTC-PERPETUAL,60
635,403.02160362,1701608400000,ok,39432.5,39416.0,39830.0,15990390.0,39709.0,2023-12-03 13:00:00,BTC-PERPETUAL,60
636,455.9443882,1701612000000,ok,39709.0,39582.5,39796.0,18099430.0,39582.5,2023-12-03 14:00:00,BTC-PERPETUAL,60
637,193.5686189,1701615600000,ok,39579.0,39526.0,39840.0,7682520.0,39793.0,2023-12-03 15:00:00,BTC-PERPETUAL,60
638,360.91768417,1701619200000,ok,39795.0,39688.0,39876.0,14355090.0,39707.5,2023-12-03 16:00:00,BTC-PERPETUAL,60
639,219.43351121,1701622800000,ok,39704.5,39488.0,39705.0,8686170.0,39567.5,2023-12-03 17:00:00,BTC-PERPETUAL,60
640,109.5401475,1701626400000,ok,39559.0,39525.0,39619.0,4336560.0,39575.0,2023-12-03 18:00:00,BTC-PERPETUAL,60
641,106.73497759,1701630000000,ok,39574.0,39475.0,39602.5,4221170.0,39591.5,2023-12-03 19:00:00,BTC-PERPETUAL,60
642,84.43195787,1701633600000,ok,39593.5,39590.5,39666.5,3345440.0,39600.5,2023-12-03 20:00:00,BTC-PERPETUAL,60
643,161.44666773,1701637200000,ok,39600.5,39600.5,39792.5,6410050.0,39740.0,2023-12-03 21:00:00,BTC-PERPETUAL,60
644,1780.99085421,1701640800000,ok,39742.0,39724.5,40372.0,71375310.0,40110.5,2023-12-03 22:00:00,BTC-PERPETUAL,60
645,704.64116477,1701644400000,ok,40110.5,39821.0,40227.5,28191850.0,40010.0,2023-12-03 23:00:00,BTC-PERPETUAL,60
646,819.80100812,1701648000000,ok,40010.5,40010.5,40273.5,32912190.0,40247.5,2023-12-04 00:00:00,BTC-PERPETUAL,60
647,2714.4938834,1701651600000,ok,40248.0,40202.5,40924.5,110279340.0,40638.5,2023-12-04 01:00:00,BTC-PERPETUAL,60
648,783.66533578,1701655200000,ok,40638.5,40512.0,40735.5,31835440.0,40716.0,2023-12-04 02:00:00,BTC-PERPETUAL,60
649,1240.07540286,1701658800000,ok,40716.0,40701.0,40920.0,50577510.0,40740.0,2023-12-04 03:00:00,BTC-PERPETUAL,60
650,597.04455262,1701662400000,ok,40740.5,40721.5,40955.0,24364870.0,40927.0,2023-12-04 04:00:00,BTC-PERPETUAL,60
651,1966.69987768,1701666000000,ok,40935.0,40895.0,41590.0,81231640.0,41546.0,2023-12-04 05:00:00,BTC-PERPETUAL,60
652,1474.04933313,1701669600000,ok,41540.5,41374.5,41783.0,61267500.0,41401.5,2023-12-04 06:00:00,BTC-PERPETUAL,60
653,997.09528914,1701673200000,ok,41408.5,41341.5,41579.5,41344320.0,41466.0,2023-12-04 07:00:00,BTC-PERPETUAL,60
654,912.08068989,1701676800000,ok,41466.5,41388.0,41763.0,37910370.0,41718.0,2023-12-04 08:00:00,BTC-PERPETUAL,60
655,625.20958216,1701680400000,ok,41711.5,41560.0,41837.0,26069160.0,41566.5,2023-12-04 09:00:00,BTC-PERPETUAL,60
656,1331.81911682,1701684000000,ok,41569.5,41569.5,42131.5,55818950.0,42004.5,2023-12-04 10:00:00,BTC-PERPETUAL,60
657,1951.32733349,1701687600000,ok,42005.0,41351.5,42181.5,81312390.0,41627.0,2023-12-04 11:00:00,BTC-PERPETUAL,60
658,1012.21048362,1701691200000,ok,41627.0,41497.0,41841.5,42174480.0,41823.0,2023-12-04 12:00:00,BTC-PERPETUAL,60
659,678.07651606,1701694800000,ok,41823.5,41739.5,41940.5,28382120.0,41756.0,2023-12-04 13:00:00,BTC-PERPETUAL,60
660,1117.2049762,1701698400000,ok,41756.5,41468.0,41813.5,46478400.0,41648.5,2023-12-04 14:00:00,BTC-PERPETUAL,60
661,1359.21212683,1701702000000,ok,41648.5,41130.5,41671.0,56285290.0,41276.0,2023-12-04 15:00:00,BTC-PERPETUAL,60
662,609.44412435,1701705600000,ok,41272.0,41188.5,41640.0,25224860.0,41630.5,2023-12-04 16:00:00,BTC-PERPETUAL,60
663,679.9560338,1701709200000,ok,41632.0,41566.0,41772.0,28330500.0,41628.0,2023-12-04 17:00:00,BTC-PERPETUAL,60
664,403.77047863,1701712800000,ok,41620.5,41523.5,41767.0,16815390.0,41732.0,2023-12-04 18:00:00,BTC-PERPETUAL,60
665,675.38233347,1701716400000,ok,41732.0,41712.0,42073.5,28306690.0,42000.5,2023-12-04 19:00:00,BTC-PERPETUAL,60
666,513.53730921,1701720000000,ok,42001.5,41741.5,42028.5,21493550.0,41776.5,2023-12-04 20:00:00,BTC-PERPETUAL,60
667,296.89990785,1701723600000,ok,41780.0,41738.5,42071.0,12437440.0,42058.0,2023-12-04 21:00:00,BTC-PERPETUAL,60
668,1175.02477582,1701727200000,ok,42058.0,41875.0,42441.0,49565790.0,41967.0,2023-12-04 22:00:00,BTC-PERPETUAL,60
669,390.76385896,1701730800000,ok,41966.5,41794.5,42023.0,16376810.0,42000.5,2023-12-04 23:00:00,BTC-PERPETUAL,60
670,255.90058292,1701734400000,ok,42000.0,41756.0,42000.0,10707390.0,41941.0,2023-12-05 00:00:00,BTC-PERPETUAL,60
671,321.88133842,1701738000000,ok,41941.0,41638.5,41941.0,13445000.0,41821.5,2023-12-05 01:00:00,BTC-PERPETUAL,60
672,251.43459359,1701741600000,ok,41821.0,41641.5,41829.5,10493540.0,41744.0,2023-12-05 02:00:00,BTC-PERPETUAL,60
673,161.3796951,1701745200000,ok,41750.0,41722.0,41859.5,6745740.0,41845.0,2023-12-05 03:00:00,BTC-PERPETUAL,60
674,292.59914961,1701748800000,ok,41843.5,41750.5,41846.5,12227300.0,41801.0,2023-12-05 04:00:00,BTC-PERPETUAL,60
675,404.19085679,1701752400000,ok,41801.0,41738.0,41940.0,16928090.0,41935.5,2023-12-05 05:00:00,BTC-PERPETUAL,60
676,281.96453353,1701756000000,ok,41935.5,41688.5,41937.5,11793040.0,41746.0,2023-12-05 06:00:00,BTC-PERPETUAL,60
677,808.89885547,1701759600000,ok,41746.0,41408.5,41746.0,33592260.0,41538.5,2023-12-05 07:00:00,BTC-PERPETUAL,60
678,601.31860772,1701763200000,ok,41540.0,41450.0,41649.5,24990680.0,41641.0,2023-12-05 08:00:00,BTC-PERPETUAL,60
679,321.77534638,1701766800000,ok,41641.0,41611.5,41747.0,13415980.0,41734.5,2023-12-05 09:00:00,BTC-PERPETUAL,60
680,397.50892312,1701770400000,ok,41734.5,41626.0,41775.0,16577530.0,41626.0,2023-12-05 10:00:00,BTC-PERPETUAL,60
681,373.82435157,1701774000000,ok,41626.0,41581.0,41754.0,15573980.0,41738.5,2023-12-05 11:00:00,BTC-PERPETUAL,60
682,357.45414292,1701777600000,ok,41738.5,41709.5,41894.0,14948730.0,41879.5,2023-12-05 12:00:00,BTC-PERPETUAL,60
683,489.776851,1701781200000,ok,41879.5,41830.0,42092.0,20542950.0,41839.0,2023-12-05 13:00:00,BTC-PERPETUAL,60
684,708.7314676,1701784800000,ok,41839.0,41829.5,42256.0,29836780.0,42220.5,2023-12-05 14:00:00,BTC-PERPETUAL,60
685,1183.04283845,1701788400000,ok,42217.0,42114.5,42500.0,50043260.0,42274.0,2023-12-05 15:00:00,BTC-PERPETUAL,60
686,2374.1812788,1701792000000,ok,42277.0,42143.0,42836.0,101128860.0,42739.5,2023-12-05 16:00:00,BTC-PERPETUAL,60
687,7482.25451975,1701795600000,ok,42745.0,42707.0,44087.0,324654320.0,43389.0,2023-12-05 17:00:00,BTC-PERPETUAL,60
